ctx_src,ctx_tgt,res_src,res_tgt,correctness,templated,engagement,understanding,sensibleness,politeness,iq
"<speaker1>Lassen Sie mich die neuesten Berichte überprüfen, der Server befindet sich möglicherweise in Wartung","<speaker1>Let me check on recent reports, the server might be under maintenance",<speaker2>ok ok,<speaker2>OK. OK.,2,0,1,1,1,1,4
<speaker2>ok ok,<speaker2>OK. OK.,"<speaker2>Ja, es scheint, dass auf dem Server einige Wartungslabors erscheinen. Dies ist die Ursache des Anmelde-Problems Können Sie es in ein paar Stunden erneut versuchen? Ich werde Sie per E-Mail kontaktieren, damit Sie informieren können, ob es funktioniert","<speaker2>Yes, it seems like there are some maintenance labors going on the server, this is the cause of the login problem Can you try again in a few hours?, I will contact you via email so you can inform if it work",2,0,1,1,1,1,4
"<speaker1>Ja, es scheint, dass auf dem Server einige Wartungslabors erscheinen. Dies ist die Ursache des Anmelde-Problems Können Sie es in ein paar Stunden erneut versuchen? Ich werde Sie per E-Mail kontaktieren, damit Sie informieren können, ob es funktioniert","<speaker1>Yes, it seems like there are some maintenance labors going on the server, this is the cause of the login problem Can you try again in a few hours?, I will contact you via email so you can inform if it work",<speaker2>ok,<speaker2>OK.,2,0,1,1,1,1,4
<speaker2>ok,<speaker2>OK.,<speaker2>Ich entschuldige mich für das Problem Kann ich noch etwas für Sie tun?,<speaker2>I apologize for the problem Can I do anything else for you?,2,0,1,1,1,1,4
<speaker1>Ich entschuldige mich für das Problem Kann ich noch etwas für Sie tun?,<speaker1>I apologize for the problem Can I do anything else for you?,"<speaker2>Vielen Dank, dann versuche ich es später noch mal!","<speaker2>Thank you so much, then I'll try again later!",2,0,1,1,1,1,5
"<speaker2>Vielen Dank, dann versuche ich es später noch mal!","<speaker2>Thank you so much, then I'll try again later!",<speaker2>Einen schönen Tag noch! Bleiben Sie sicher!,<speaker2>Have a good day and stay safe!,2,1,1,1,1,1,5
"<speaker2>Hallo :) Ich habe folgendes Problem. Die Anleitungen von euch haben mir beim ersten Mal geholfen. Aber als ich mir erneut Bücher draufziehen wollte, wurden mir die Bücher in der Bibliothek auf dem Gerät schwarz angezeigt.. Und als ichs öffnen wollte kam folgende Nachricht ""Ihr #PRS_ORG# ist nicht autorisiert dieses Buch zu öffnen. Dieses Buch ist mit dem #PRS_ORG# (DRM) geschützt. Da Sie kürzlich ihren #PRS_ORG# deaktiviert hatten, müssen Sie das Buch erst wieder über #PRS_ORG# importieren."" Das habe ich gemacht, aber ich bekomme jedes Mal die Meldung. Vielen Dank für Ihre Hilfe!","<speaker2>Hello! I have the following problem. The instructions of you helped me the first time. But when I wanted to pull books on it again, the books in the library were displayed black on the device.. And as I wanted to open it came the following message ""Your #PRS_ORG# is not authorized to open this book. This book is protected by #PRS_ORG# (DRM). Since you recently disabled your #PRS_ORG#, you need to import the book again via #PRS_ORG#. "" I did that, but I get the message every time. Thank you for your help!","<speaker2>Vielen Dank, dass Sie sich an #PRS_ORG# gewandt haben. Geben Sie bitte die E-Mail-Adresse Ihres #PRS_ORG#-Kontos an.","<speaker2>Thank you for contacting #PRS_ORG#, can you please provide the email address of your #PRS_ORG# account?",2,1,1,1,1,1,5
"<speaker1>Vielen Dank, dass Sie sich an #PRS_ORG# gewandt haben. Geben Sie bitte die E-Mail-Adresse Ihres #PRS_ORG#-Kontos an.","<speaker1>Thank you for contacting #PRS_ORG#, can you please provide the email address of your #PRS_ORG# account?",<speaker2>#EMAIL#,<speaker2>#EMAIL#,2,0,1,1,1,1,4
<speaker2>#EMAIL#,<speaker2>#EMAIL#,<speaker2>Aus Sicherheitsgründen können Sie entweder das Datum Ihres letzten Einkaufs oder den Titel eines der eBooks/Hörbücher in Ihrem Konto angeben?,"<speaker2>For security purposes, can you please confirm either the date of your most recent purchase or the title of one of the ebooks/audiobooks in your account?",2,1,1,1,1,1,5
<speaker1>Aus Sicherheitsgründen können Sie entweder das Datum Ihres letzten Einkaufs oder den Titel eines der eBooks/Hörbücher in Ihrem Konto angeben?,"<speaker1>For security purposes, can you please confirm either the date of your most recent purchase or the title of one of the ebooks/audiobooks in your account?",<speaker2>Ich habe keine Medien in meinem Konto,<speaker2>I have no media in my account,2,0,1,1,1,1,3
<speaker2>Ich habe keine Medien in meinem Konto,<speaker2>I have no media in my account,"<speaker2>Danke für die Information. Ich helfe Ihnen sehr gerne weiter. Mit welchem Gerät lesen Sie Ihre Bücher? Verwenden Sie einen #PRS_ORG#, #PRS_ORG# Touch, #PRS_ORG# HD...?","<speaker2>Thank you for the information. I will be more than happy to assist you. What device are you using to read your books? Do you use a #PRS_ORG#, #PRS_ORG# touch, #PRS_ORG# HD....?",2,0,1,,,,
"<speaker1>Danke für die Information. Ich helfe Ihnen sehr gerne weiter. Mit welchem Gerät lesen Sie Ihre Bücher? Verwenden Sie einen #PRS_ORG#, #PRS_ORG# Touch, #PRS_ORG# HD...?","<speaker1>Thank you for the information. I will be more than happy to assist you. What device are you using to read your books? Do you use a #PRS_ORG#, #PRS_ORG# touch, #PRS_ORG# HD....?",<speaker2>Moment #PRS_ORG#,<speaker2>Moment #PRS_ORG#,2,0,1,,,,
<speaker2>Moment #PRS_ORG#,<speaker2>Moment #PRS_ORG#,"<speaker2>Was ist die #PRS_ORG#-Version, die Sie verwenden?",<speaker2>What is the #PRS_ORG# version you are using?,2,0,1,1,1,1,4
"<speaker1>Was ist die #PRS_ORG#-Version, die Sie verwenden?",<speaker1>What is the #PRS_ORG# version you are using?,<speaker2>4.5.11.#NUMBER#,<speaker2>4.5.11.#NUMBER#,2,0,1,1,1,1,4
<speaker2>4.5.11.#NUMBER#,<speaker2>4.5.11.#NUMBER#,<speaker2>Welche Version oder welchen Computer verwenden Sie?,<speaker2>What is the version or your computer?,2,0,1,1,1,1,4
<speaker1>Welche Version oder welchen Computer verwenden Sie?,<speaker1>What is the version or your computer?,<speaker2>Ich verstehe die Frage nicht,<speaker2>I don't understand the question,2,0,1,0,1,1,2
<speaker2>Ich verstehe die Frage nicht,<speaker2>I don't understand the question,<speaker2>Verwenden Sie #PRS_ORG# oder #PRS_ORG#?,<speaker2>Are you using #PRS_ORG# or #PRS_ORG#?,2,0,1,1,1,1,3
<speaker1>Verwenden Sie #PRS_ORG# oder #PRS_ORG#?,<speaker1>Are you using #PRS_ORG# or #PRS_ORG#?,<speaker2>#PRS_ORG#,<speaker2>#PRS_ORG#,2,0,1,1,1,1,4
<speaker2>#PRS_ORG#,<speaker2>#PRS_ORG#,"<speaker2>Vielen Dank Bitte versuchen Sie die folgenden Anweisungen: Einen Moment bitte. 1 Löschen Sie das Buch aus dem #PRS_ORG# (klicken Sie auf die 3 kleinen Punkte) 2. Deaktivieren Sie #PRS_ORG# beim #PRS_ORG# 3. Deaktivieren Sie #PRS_ORG# mit dem Computer (Strg + Umschalt + D) 4 Löschen Sie das Buch aus #PRS_ORG# 5 Löschen Sie das Buch vom Computer (normalerweise haben Sie eine Download-Datei in #PRS_ORG# Digitale Editionsdatei) löschen Sie das Buch aus beiden 6 Deinstallieren Sie #PRS_ORG# 7 L#PRS_ORG#n Sie #PRS_ORG# Version 4.5 oder 3.0 herunter 8 Autorisieren Sie #PRS_ORG# beim Computer (Strg + Umschalt + U) 9 Schließen Sie #NAME# 10 Öffnen Sie #PRS_ORG# und laden Sie das Buch auf #PRS_ORG# herunter 11 Schließen Sie #NAME# 12 Verbinden Sie Ihren #PRS_ORG# mit Ihrem Computer 13 Öffnen Sie #PRS_ORG# 14 Autorisieren Sie #PRS_ORG# mit dem #PRS_ORG# 15 Übertragen Sie das Buch auf den #PRS_ORG#. Wenn das Problem weiterhin besteht, führen Sie eine Zurücksetzung auf die Werkseinstellungen auf Ihrem #PRS_ORG# Gerät durch und führen Sie die oben beschriebenen Schritte aus. Ich empfehle Ihnen, Ihre externen Bücher zu sichern","<speaker2>Thank you, Please try the following instructions: One moment please 1 Delete the book from the #PRS_ORG# (click on the 3 little dots) 2.Deauthorize #PRS_ORG# with the #PRS_ORG# 3.Deauthorize #PRS_ORG# with the computer  (Ctrl + Shift + D) 4 Delete the book from #PRS_ORG# 5 Delete the book from the computer ( usually you have a downloads file on #PRS_ORG# digital editions file) delete the book from both 6 Uninstall  #PRS_ORG# 7 Download #PRS_ORG# version 4.5 or 3.0 8 Authorize #PRS_ORG# with the computer  (Ctrl + Shift + U) 9 Close #NAME# 10 Open #PRS_ORG# and download the book to #PRS_ORG# 11 Close #NAME# 12 Connect Your #PRS_ORG# to your computer 13 Open #PRS_ORG# 14 Authorize #PRS_ORG# with the #PRS_ORG# 15 Transfer the book to the #PRS_ORG#. If the issue continues, perform a factory reset on your #PRS_ORG# #PRS_ORG# then try the steps provided above. I recommend you to back up your external books",2,0,1,1,1,1,4
"<speaker1>Vielen Dank Bitte versuchen Sie die folgenden Anweisungen: Einen Moment bitte. 1 Löschen Sie das Buch aus dem #PRS_ORG# (klicken Sie auf die 3 kleinen Punkte) 2. Deaktivieren Sie #PRS_ORG# beim #PRS_ORG# 3. Deaktivieren Sie #PRS_ORG# mit dem Computer (Strg + Umschalt + D) 4 Löschen Sie das Buch aus #PRS_ORG# 5 Löschen Sie das Buch vom Computer (normalerweise haben Sie eine Download-Datei in #PRS_ORG# Digitale Editionsdatei) löschen Sie das Buch aus beiden 6 Deinstallieren Sie #PRS_ORG# 7 L#PRS_ORG#n Sie #PRS_ORG# Version 4.5 oder 3.0 herunter 8 Autorisieren Sie #PRS_ORG# beim Computer (Strg + Umschalt + U) 9 Schließen Sie #NAME# 10 Öffnen Sie #PRS_ORG# und laden Sie das Buch auf #PRS_ORG# herunter 11 Schließen Sie #NAME# 12 Verbinden Sie Ihren #PRS_ORG# mit Ihrem Computer 13 Öffnen Sie #PRS_ORG# 14 Autorisieren Sie #PRS_ORG# mit dem #PRS_ORG# 15 Übertragen Sie das Buch auf den #PRS_ORG#. Wenn das Problem weiterhin besteht, führen Sie eine Zurücksetzung auf die Werkseinstellungen auf Ihrem #PRS_ORG# Gerät durch und führen Sie die oben beschriebenen Schritte aus. Ich empfehle Ihnen, Ihre externen Bücher zu sichern","<speaker1>Thank you, Please try the following instructions: One moment please 1 Delete the book from the #PRS_ORG# (click on the 3 little dots) 2.Deauthorize #PRS_ORG# with the #PRS_ORG# 3.Deauthorize #PRS_ORG# with the computer  (Ctrl + Shift + D) 4 Delete the book from #PRS_ORG# 5 Delete the book from the computer ( usually you have a downloads file on #PRS_ORG# digital editions file) delete the book from both 6 Uninstall  #PRS_ORG# 7 Download #PRS_ORG# version 4.5 or 3.0 8 Authorize #PRS_ORG# with the computer  (Ctrl + Shift + U) 9 Close #NAME# 10 Open #PRS_ORG# and download the book to #PRS_ORG# 11 Close #NAME# 12 Connect Your #PRS_ORG# to your computer 13 Open #PRS_ORG# 14 Authorize #PRS_ORG# with the #PRS_ORG# 15 Transfer the book to the #PRS_ORG#. If the issue continues, perform a factory reset on your #PRS_ORG# #PRS_ORG# then try the steps provided above. I recommend you to back up your external books","<speaker2>Okay ich werde es versuchen, danke","<speaker2>Okay I'll try it, thank you",2,0,1,1,1,1,4
"<speaker2>Okay ich werde es versuchen, danke","<speaker2>Okay I'll try it, thank you","<speaker2>Bitte. Ich werde die Schritte für die Zurücksetzung auf die Werkseinstellungen bereitstellen Wenn dies möglich ist, wenden Sie sich an Ihre Bibliothek, um die DRM-Lizenz des Buches zurückzusetzen Möchten Sie, dass ich online bleibe, während Sie es versuchen? Ich werde diesen Chat jetzt schließen, da ich keine Antwort erhalten habe. Gerne unterstütze ich Sie weiterhin per E-Mail, oder Sie können uns zu einem für Sie günstigeren Zeitpunkt erneut kontaktieren.","<speaker2>You're welcome I will provide the steps to perform a factory reset If it is possible, contact to your library to reset the DRM license of the book Would you like I stay online while you try it? I will close this chat now since no response has been received. I will gladly continue assisting you via email, or you can contact us again at a more convenient time for you.",2,0,1,1,1,1,5
<speaker2>Nachdem ich #PRS_ORG# gekauft hatte kann ich nur die Preview download und nicht die vollversion des Buches. #EMAIL# #PRS_ORG#,<speaker2>After I bought #PRS_ORG# I can only download the preview and not the full version of the book. #EMAIL# #PRS_ORG#,"<speaker2>Hallo #NAME#! Danke für die Information. Ich helfe Ihnen sehr gerne weiter. Bitte geben Sie mir einen Moment, um Ihr Konto und Ihre Kaufinformationen zu überprüfen. Danke fürs Warten. Ich überprüfe das Buch, um zu sehen, ob es ein Problem mit dem Buch direkt ist Vielen Dank für das Warten, es scheint mir richtig zu funktionieren. Können Sie mir bitte sagen, auf welchem Gerät dies passiert? #PRS_ORG# oder App?","<speaker2>Hello #NAME#! Thank you for the information. I will be more than happy to assist you. Please allow me a moment to review your account and purchase information Thank you for holding! I'm reviewing the book to see if it's not a problem with the book directly Thank you for holding, it seems to be working properly on my end, can you please tell me in what device this is happening? #PRS_ORG# or application?",2,0,1,1,1,1,5
"<speaker1>Hallo #NAME#! Danke für die Information. Ich helfe Ihnen sehr gerne weiter. Bitte geben Sie mir einen Moment, um Ihr Konto und Ihre Kaufinformationen zu überprüfen. Danke fürs Warten. Ich überprüfe das Buch, um zu sehen, ob es ein Problem mit dem Buch direkt ist Vielen Dank für das Warten, es scheint mir richtig zu funktionieren. Können Sie mir bitte sagen, auf welchem Gerät dies passiert? #PRS_ORG# oder App?","<speaker1>Hello #NAME#! Thank you for the information. I will be more than happy to assist you. Please allow me a moment to review your account and purchase information Thank you for holding! I'm reviewing the book to see if it's not a problem with the book directly Thank you for holding, it seems to be working properly on my end, can you please tell me in what device this is happening? #PRS_ORG# or application?",<speaker2>Über die #PRS_ORG# app am Handy,<speaker2>About the #PRS_ORG# app on the mobile phone,2,0,1,1,1,1,4
<speaker2>Über die #PRS_ORG# app am Handy,<speaker2>About the #PRS_ORG# app on the mobile phone,"<speaker2>Vielen Dank. Können Sie mir bitte sagen, ob es #PRS_ORG# oder #PRS_ORG# ist?","<speaker2>Thank you, can you please tell me if it's #PRS_ORG# or #PRS_ORG#?",2,0,1,1,1,1,4
"<speaker1>Vielen Dank. Können Sie mir bitte sagen, ob es #PRS_ORG# oder #PRS_ORG# ist?","<speaker1>Thank you, can you please tell me if it's #PRS_ORG# or #PRS_ORG#?",<speaker2>#PRS_ORG#,<speaker2>#PRS_ORG#,2,0,1,1,1,1,4
<speaker2>#PRS_ORG#,<speaker2>#PRS_ORG#,<speaker2>Vielen Dank! Lassen Sie es mich entfernen und dann erneut hinzufügen. Haben Sie Ihr Gerät zur Hand?,"<speaker2>Thank you! Let me remove it and then add it again, do you have at hand your device?",2,0,1,1,1,1,4
<speaker1>Vielen Dank! Lassen Sie es mich entfernen und dann erneut hinzufügen. Haben Sie Ihr Gerät zur Hand?,"<speaker1>Thank you! Let me remove it and then add it again, do you have at hand your device?",<speaker2>ja,<speaker2>Yes.,2,0,1,1,1,1,4
<speaker2>ja,<speaker2>Yes.,"<speaker2>Bitte helfen Sie mir, Ihre Bibliothek zu synchronisieren. Sie sollte jetzt nicht mehr angezeigt werden","<speaker2>Please help me syncing your library, it shouldn't appear anymore now",2,0,1,1,1,1,4
"<speaker1>Bitte helfen Sie mir, Ihre Bibliothek zu synchronisieren. Sie sollte jetzt nicht mehr angezeigt werden","<speaker1>Please help me syncing your library, it shouldn't appear anymore now",<speaker2>ja,<speaker2>Yes.,2,0,1,1,1,1,4
<speaker2>ja,<speaker2>Yes.,"<speaker2>Vielen Dank! Lassen Sie es mich wissen, ob Sie es sehen oder nicht",<speaker2>Thank you! Let me know if you see it or not,2,0,1,1,1,1,4
"<speaker1>Vielen Dank! Lassen Sie es mich wissen, ob Sie es sehen oder nicht",<speaker1>Thank you! Let me know if you see it or not,<speaker2>Ich sehe es nicht,<speaker2>I don't see it,2,0,1,1,1,1,4
<speaker2>Ich sehe es nicht,<speaker2>I don't see it,"<speaker2>Perfekt, lassen Sie es mich noch einmal hinzufügen, einen Moment Fertig, bitte helfen Sie mir, Folgendes auf Ihrer App zu versuchen: 1 Tippen Sie auf das #PRS_ORG#-Symbol oben auf dem Bildschirm. 2 Gehen Sie zum Startbildschirm. 3 Tippen Sie oben auf dem Bildschirm auf das Menüsymbol. 4 Tippen Sie auf Einstellungen. 5 Scrollen Sie nach unten und tippen Sie auf Ihr Konto reparieren. 6 Tippen Sie auf Reparieren.","<speaker2>Perfect, let me add it again, one moment Done, please help me trying the following on your app: 1 Tap the #PRS_ORG# icon at the top of the screen. 2 Go to the Home screen. 3 Tap the Menu icon at the top of the screen. 4 Tap Settings. 5 Scroll to the bottom and tap Repair your account. 6 Tap Repair.",2,0,1,,,,
